question_id,evaluation_group,category,question,expected_criteria,common_failures,model,status,latency_seconds,response,error,thinking_removed,assistant_score_1_5,assistant_notes,manual_correct,manual_score_1_5,manual_notes
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,gemma3:270m,ok,1.66,"¡Hola! Soy Cora, tu asistente virtual especializado en CORADIR MOVILIDAD ELÉCTRICA. Estoy aquí para ayudarte a encontrar el vehículo eléctrico perfecto para tus necesidades.",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,granite4:350m,ok,0.2,"Fui desarrollado por Coradir IA, la iniciativa de inteligencia artificial de CORADIR S.A. Yo soy uno de sus productos.",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,lfm2.5-thinking:1.2b,thinking_only,1.19,,El modelo devolvio solo razonamiento thinking y no una respuesta final.,True,1,No evaluable: thinking_only. El modelo devolvio solo razonamiento thinking y no una respuesta final.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,qwen3.5:0.8b,ok,2.08,"¡Hola! Es un gusto saludarte. Para un emprendimiento de delivery, la clave es la velocidad, la seguridad y la capacidad de carga.

Basado en la experiencia de nuestros vehículos eléctricos, te recomiendo considerar estos modelos:
TITO: Es el rey de la velocidad. Su autonomía es excelente y su capacidad de carga es muy alta, lo que te permite hacer muchas entregas en un solo viaje.
TITA: Ideal si necesitas un vehículo más compacto y ligero, perfecto para entregas rápidas o en zonas urbanas densas.
TITA CUADRILLA: Excelente para entregas de alta demanda o cuando necesitas un vehículo más grande para cargar varios paquetes.
BARRE-TITA: Muy popular por su capacidad de carga y su diseño robusto, ideal para entregas de volumen.
CHIKI: Un buen equilibrio entre precio y rendimiento, con una autonomía muy buena.

¿Qué te interesa más?
¿Prefieres un vehículo más rápido o más compacto?
¿Necesitas un vehículo para entregas de volumen o de alta demanda?
¿Prefieres un modelo más económico o más potente?

Por favor, dime cuál te parece más adecuado para tu negocio y te lo",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,deepseek-r1:1.5b,ok,1.69,"En el mercado de delivery, hay varias empresas y productos que se han desarrollado para ofrecer una experiencia de entrega eficiente y consistente. Si has trabajado en delivery y te gustaría encontrar una solución adecuada, te recomiendo revisar los siguientes enlaces:
Coradir AI - Un servicio de desarrollo virtual especializado en delivería. Puedes encontrar información sobre sus servicios de desarrollo virtuales y su experiencia de entrega.
Vehículos Coradir - La empresa que desarrolló sus vehículos de delivery, incluyendo Tito, Tita y Tita Cuadrilla. Aquí tienes más detalles sobre sus productos y cómo se pueden utilizar en tu delivery.
Coradir Compartes - Si has necesitado una comunicación de transporte, esta empresa ha desarrollado(parte) de un sistema de compartes para delivería. Puedes encontrar información sobre su servicio de delivery y su experiencia de entrega.
Coradir AI - Otra empresa que desarrolló servicios de desarrollo virtual en delivería. Aquí tienes más detalles sobre sus servicios y cómo se pueden aplicar a tu delivery.
Coradir Compartes - Si has necesitado una comunicación de transporte, esta empresa ha desarrollado(parte) de un sistema de compartes para delivería.",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,llama3.2:3b,ok,1.73,"¡Hola! Me alegra que estés considerando opciones para tu negocio de entrega.

En CORADIR Movilidad Eléctrica, tenemos varios vehículos eléctricos diseñados específicamente para la logística y el transporte de mercaderías. Sin embargo, no tengo información sobre tus necesidades específicas como emprendedor de delivery.

¿Podrías decirme un poco más sobre tu negocio? ¿Cuál es el alcance de tu entrega (área geográfica, tipo de carga, etc.)? ¿Cuántas unidades necesitas transportar diariamente?

Con esta información, puedo ofrecerte recomendaciones más personalizadas sobre los vehículos eléctricos que podrían ser adecuados para tus necesidades.",,False,2,Respuesta ambigua con posible error: rechazo de una pregunta del dominio,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,granite4.1:3b,ok,1.37,"Para tu emprendimiento de delivery, te recomendaría el TITO. Es compacto, ligero y muy práctico para recorrer distancias urbanas. Tiene una autonomía de aproximadamente 150 km con una sola carga, lo que te permite hacer múltiples entregas en un solo día. Además, su diseño ergonómico facilita el manejo en espacios reducidos, ideal para zonas peatonales y calles estrechas. ¿Te gustaría más detalles sobre sus especificaciones o beneficios?",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,nemotron-3-nano:4b,ok,2.02,"¡Hola! 😊 Para tu emprendimiento de delivery, te recomiendo considerar el modelo de movilidad eléctrica de Coradir, como el TITO o TITA, que son ideales para operaciones de entrega. Estos vehículos ofrecen autonomía de hasta 300 km, carga desde enchufe doméstico y un precio competitivo. Además, tienen garantía de servicio especializado. ¿Te interesa alguno en particular? 🚗💨  
Si me das tu email o teléfono, te envío un mensaje personalizado con más detalles.",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,qwen3.5:4b,ok,4.08,"¡Hola! Qué buena noticia que estás pensando en la movilidad eléctrica para tu emprendimiento de delivery, ¡es una gran inversión para el futuro! 🚀🔋

Para un delivery, te recomiendo encarecidamente el TITA CUADRILLA o el BARRE-TITA. ¡Son perfectos porque son súper prácticos, fáciles de manejar y tienen mucha capacidad para llevar tus pedidos sin que se te agoten las baterías! 📦✨

El TITA CUADRILLA es ideal si necesitas espacio extra para cargar más pedidos o si vas a hacer rutas largas, ¡tiene autonomía para recorrer hasta 300 km sin preocuparte! 🌍💨 Y el BARRE-TITA es genial si prefieres algo más compacto pero con la misma eficiencia, ¡ideal para zonas de ciudad! 🏙️🚚

¿Te gustaría saber más sobre la autonomía, el precio o cómo cargarlos en casa? ¡Estoy para ayudarte a elegir el que más se adapte a tu negocio! 😊",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,qwen3.5:latest,ok,5.68,"¡Qué excelente emprendimiento! 🛵 Para un delivery, la eficiencia y la autonomía son claves, y aquí en CORADIR tenemos la solución perfecta para vos.

Si necesitás moverte por la ciudad con agilidad y autonomía diaria, te recomiendo el TITO o el CHIKI. Son ideales para recorridos urbanos, tienen una carga rápida desde un enchufe de 220V y son súper económicos de mantener. 🌱

Si tu ruta es más larga o necesitás mayor autonomía, el TITA es una gran opción, especialmente si tenés la versión con furgón refrigerado para mantener tus alimentos frescos sin gastar tanto en gas. 🧊

¿Te gustaría que te cuente más detalles sobre el TITO o el CHIKI para ver cuál se adapta mejor a tu ruta diaria? Podés ver todas las especificaciones y fotos en nuestra web: https://movilidad.coradir.com.ar/",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_delivery,ambigua,recomendacion,"Tengo un emprendimiento de delivery, cual me recomendas?","Debe asociar la necesidad con carga/reparto. | Puede recomendar TITA S2 si necesita carga, pero debe pedir volumen/peso si falta contexto. | Debe evitar recomendar TITO solo por ser vehiculo electrico sin analizar uso.",Recomienda sin preguntar carga. | Confunde modelos. | Inventa capacidad.,gemma4:e4b,ok,3.37,"¡Hola! 👋 ¡Qué bueno que estés pensando en electrificar tu emprendimiento! Los vehículos eléctricos de CORADIR son una maravilla, te van a hacer ahorrar un montón de guita y son súper amigables con el ambiente. 🌿

Para un negocio de delivery, tenés varias opciones geniales. ¿Te interesa más algo chico y ágil, o necesitás más capacidad de carga?

Te recomiendo que le eches un vistazo a nuestros modelos como el TITO, TITA, TITA CUADRILLA, BARRE-TITA o CHIKI. Cada uno está pensado para diferentes necesidades de trabajo. Si me decís un poco más sobre qué tipo de cosas vas a llevar o qué zonas vas a cubrir, te puedo dar una recomendación más precisa. 😉

Si querés ver todos los detalles y modelos, podés ir a la sección ""Vehículos"" en nuestro sitio web de movilidad: https://movilidad.coradir.com.ar/",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_familia_ciudad,ambigua,recomendacion,"Somos una familia y queremos movernos por la ciudad, cual nos sirve?",Debe considerar cantidad de personas. | Puede orientar a TITO por capacidad de pasajeros si corresponde. | Debe pedir mas datos si la cantidad de integrantes o trayectos no alcanza.,Responde con todos los modelos sin criterio. | No pregunta cantidad de personas. | Inventa datos.,gemma3:270m,empty,21.62,,Respuesta vacia del modelo.,False,1,No evaluable: empty. Respuesta vacia del modelo.,,,
ambigua_familia_ciudad,ambigua,recomendacion,"Somos una familia y queremos movernos por la ciudad, cual nos sirve?",Debe considerar cantidad de personas. | Puede orientar a TITO por capacidad de pasajeros si corresponde. | Debe pedir mas datos si la cantidad de integrantes o trayectos no alcanza.,Responde con todos los modelos sin criterio. | No pregunta cantidad de personas. | Inventa datos.,granite4:350m,ok,0.38,"TITO S2-300. Este vehículo es ideal para familias debido a su diseño moderno con cuatro plazas y espacio de carga amplio, lo que los convierte en una alternativa atractiva para entornos urbanos.",,False,4,"Pide o incluye aclaracion, pero falta informacion del dominio.",,,
